chromosome	start	end	score
chr2	165291274	165291280	0.021318
chr2	165291280	165291291	0.019282
chr2	165291291	165291295	0.022994
chr2	165291295	165291299	0.024671
chr2	165291299	165291303	0.022935
chr2	165291303	165291304	0.019042
chr2	165291304	165291306	0.017246
chr2	165291306	165291359	0.01533
chr2	165291359	165291363	0.017126
chr2	165291363	165291364	0.012037
chr2	165291364	165291368	0.009401
chr2	165291368	165291369	0.011198
chr2	165291369	165291383	0.008982
chr2	165291383	165291384	0.011077
chr2	165291384	165291391	0.013174
chr2	165291391	165291395	0.01545
chr2	165291395	165291407	0.013773
chr2	165291407	165291422	0.015629
chr2	165291422	165291427	0.017845
chr2	165291427	165291428	0.019761
chr2	165291428	165291429	0.024611
chr2	165291429	165291431	0.027366
chr2	165291431	165291432	0.028503
chr2	165291432	165291434	0.031198
chr2	165291434	165291438	0.032216
chr2	165291438	165291441	0.033653
chr2	165291441	165291442	0.043833
chr2	165291442	165291443	0.068503
chr2	165291443	165291444	0.079341
chr2	165291444	165291445	0.101018
chr2	165291445	165291447	0.121737
chr2	165291447	165291452	0.123894
chr2	165291452	165291455	0.120301
chr2	165291455	165291458	0.119163
chr2	165291458	165291475	0.12096
chr2	165291475	165291476	0.119104
chr2	165291476	165291483	0.11587
chr2	165291483	165291484	0.113774
chr2	165291484	165291491	0.111618
chr2	165291491	165291495	0.106767
chr2	165291495	165291499	0.110719
chr2	165291499	165291509	0.111438
chr2	165291509	165291512	0.109222
chr2	165291512	165291516	0.104432
chr2	165291516	165291517	0.101737
chr2	165291517	165291519	0.101079
chr2	165291519	165291521	0.100061
chr2	165291521	165291525	0.098624
chr2	165291525	165291526	0.101438
chr2	165291526	165291527	0.013294
chr2	165291527	165291529	0.011318
chr2	165291529	165291530	0.013174
chr2	165291530	165291536	0.016408
chr2	165291536	165291540	0.020539
chr2	165291540	165291541	0.023294
chr2	165291541	165291544	0.029582
chr2	165291544	165291546	0.030719
chr2	165291546	165291549	0.036828
chr2	165291549	165291551	0.037966
chr2	165291551	165291558	0.035809
chr2	165291558	165291569	0.034013
chr2	165291569	165291586	0.035809
chr2	165291586	165291592	0.038503
chr2	165291592	165291594	0.039761
chr2	165291594	165291595	0.042694
chr2	165291595	165291597	0.050479
chr2	165291597	165291598	0.051497
chr2	165291598	165291599	0.054851
chr2	165291599	165291601	0.054132
chr2	165291601	165291602	0.05527
chr2	165291602	165291608	0.059641
chr2	165291608	165291615	0.061737
chr2	165291615	165291616	0.0606
chr2	165291616	165291617	0.057785
chr2	165291617	165291625	0.05569
chr2	165291625	165291627	0.058025
chr2	165291627	165291629	0.056228
chr2	165291629	165291630	0.052636
chr2	165291630	165291633	0.049402
chr2	165291633	165291635	0.044791
chr2	165291635	165291636	0.048744
chr2	165291636	165291638	0.046588
chr2	165291638	165291641	0.047606
chr2	165291641	165291643	0.044073
chr2	165291643	165291646	0.046947
chr2	165291646	165291653	0.040958
chr2	165291653	165291657	0.03982
chr2	165291657	165291660	0.042215
chr2	165291660	165291666	0.043413
chr2	165291666	165291669	0.045149
chr2	165291669	165291686	0.043293
chr2	165291686	165291688	0.040539
chr2	165291688	165291690	0.042156
chr2	165291690	165291692	0.044312
chr2	165291692	165291694	0.043115
chr2	165291694	165291695	0.040241
chr2	165291695	165291697	0.032456
chr2	165291697	165291700	0.029402
chr2	165291700	165291702	0.027246
chr2	165291702	165291708	0.022874
chr2	165291708	165291715	0.020778
chr2	165291715	165291725	0.023892
chr2	165291725	165291728	0.021497
chr2	165291728	165291729	0.025749
chr2	165291729	165291733	0.024671
chr2	165291733	165291735	0.027246
chr2	165291735	165291738	0.023293
chr2	165291738	165291743	0.022275
chr2	165291743	165291752	0.019342
chr2	165291752	165291754	0.021079
chr2	165291754	165291756	0.022875
chr2	165291756	165291757	0.024072
chr2	165291757	165291760	0.021737
chr2	165291760	165291762	0.02054
chr2	165291762	165291770	0.018803
chr2	165291770	165291771	0.021019
chr2	165291771	165291772	0.023653
chr2	165291772	165291775	0.025869
chr2	165291775	165291776	0.026588
chr2	165291776	165291777	0.028025
chr2	165291777	165291781	0.029761
chr2	165291781	165291788	0.031139
chr2	165291788	165291792	0.029522
chr2	165291792	165291797	0.031378
chr2	165291797	165291802	0.028863
chr2	165291802	165291807	0.031199
chr2	165291807	165291828	0.03036
chr2	165291828	165291833	0.026108
chr2	165291833	165291842	0.023534
chr2	165291842	165291852	0.02551
chr2	165291852	165291853	0.023773
chr2	165291853	165291854	0.02551
chr2	165291854	165291856	0.023713
chr2	165291856	165291861	0.022456
chr2	165291861	165291871	0.02024
chr2	165291871	165291872	0.017606
chr2	165291872	165291875	0.01539
chr2	165291875	165291876	0.014671
chr2	165291876	165291877	0.013234
chr2	165291877	165291879	0.011498
chr2	165291879	165291880	0.014132
chr2	165291880	165291881	0.016408
chr2	165291881	165291892	0.01503
chr2	165291892	165291896	0.013174
chr2	165291896	165291902	0.014791
chr2	165291902	165291907	0.012515
chr2	165291907	165291923	0.011677
chr2	165291923	165291942	0.014731
chr2	165291942	165291953	0.012755
chr2	165291953	165291976	0.011018
chr2	165291976	165291978	0.016168
chr2	165291978	165291979	0.019222
chr2	165291979	165291980	0.016587
chr2	165291980	165291986	0.017546
chr2	165291986	165291987	0.023234
chr2	165291987	165291988	0.027606
chr2	165291988	165291992	0.024312
chr2	165291992	165291993	0.021019
chr2	165291993	165291996	0.017306
chr2	165291996	165291998	0.015689
chr2	165291998	165292007	0.018504
chr2	165292007	165292023	0.017126
chr2	165292023	165292042	0.014072
chr2	165292042	165292044	0.016647
chr2	165292044	165292049	0.017365
chr2	165292049	165292053	0.019522
chr2	165292053	165292065	0.022336
chr2	165292065	165292069	0.024192
chr2	165292069	165292078	0.026767
chr2	165292078	165292080	0.023713
chr2	165292080	165292081	0.02551
chr2	165292081	165292086	0.027486
chr2	165292086	165292087	0.02551
chr2	165292087	165292088	0.021138
chr2	165292088	165292098	0.019281
chr2	165292098	165292142	0.016467
chr2	165292142	165292144	0.013893
chr2	165292144	165292149	0.013174
chr2	165292149	165292153	0.011018
chr2	165292153	165292157	0.008204
chr2	165292157	165292161	0.009701
chr2	165292161	165292165	0.012994
chr2	165292165	165292168	0.011138
chr2	165292168	165292169	0.014192
chr2	165292169	165292173	0.011618
chr2	165292173	165292176	0.013414
chr2	165292176	165292178	0.01539
chr2	165292178	165292180	0.017546
chr2	165292180	165292181	0.01575
chr2	165292181	165292229	0.013774
chr2	165292229	165292251	0.015271
chr2	165292251	165292257	0.017487
chr2	165292257	165292261	0.01599
chr2	165292261	165292267	0.012696
chr2	165292267	165292268	0.014552
chr2	165292268	165292273	0.011498
chr2	165292273	165292276	0.009642
chr2	165292276	165292278	0.007666
chr2	165292278	165292279	0.00545
chr2	165292279	165292281	0.008504
chr2	165292281	165292282	0.009222
chr2	165292282	165292314	0.01066
chr2	165292314	165292329	0.012755
chr2	165292329	165292340	0.011258
chr2	165292340	165292351	0.013653
chr2	165292351	165292366	0.011497
chr2	165292366	165292367	0.014191
chr2	165292367	165292378	0.012394
chr2	165292378	165292379	0.014191
chr2	165292379	165292380	0.011137
chr2	165292380	165292382	0.010418
chr2	165292382	165292383	0.008981
chr2	165292383	165292386	0.013712
chr2	165292386	165292392	0.017005
chr2	165292392	165292395	0.018802
chr2	165292395	165292403	0.025029
chr2	165292403	165292407	0.0297
chr2	165292407	165292414	0.031795
chr2	165292414	165292440	0.0297
chr2	165292440	165292442	0.027305
chr2	165292442	165292454	0.0294
chr2	165292454	165292456	0.032035
chr2	165292456	165292466	0.034609
chr2	165292466	165292477	0.031975
chr2	165292477	165292478	0.038202
chr2	165292478	165292481	0.038562
chr2	165292481	165292483	0.040777
chr2	165292483	165292486	0.036107
chr2	165292486	165292488	0.032813
chr2	165292488	165292490	0.034968
chr2	165292490	165292491	0.033172
chr2	165292491	165292492	0.035207
chr2	165292492	165292495	0.037004
chr2	165292495	165292499	0.030776
chr2	165292499	165292501	0.031914
chr2	165292501	165292503	0.034309
chr2	165292503	165292507	0.029578
chr2	165292507	165292521	0.027543
chr2	165292521	165292532	0.029759
chr2	165292532	165292533	0.031136
chr2	165292533	165292537	0.032513
chr2	165292537	165292542	0.034729
chr2	165292542	165292554	0.032633
chr2	165292554	165292556	0.029939
chr2	165292556	165292563	0.027365
chr2	165292563	165292572	0.028862
chr2	165292572	165292577	0.026706
chr2	165292577	165292579	0.018323
chr2	165292579	165292591	0.016107
chr2	165292591	165292592	0.014012
chr2	165292592	165292594	0.012216
chr2	165292594	165292595	0.013713
chr2	165292595	165292596	0.01515
chr2	165292596	165292599	0.016348
chr2	165292599	165292601	0.016048
chr2	165292601	165292603	0.013654
chr2	165292603	165292611	0.01521
chr2	165292611	165292619	0.017486
chr2	165292619	165292620	0.02054
chr2	165292620	165292621	0.023473
chr2	165292621	165292632	0.021197
chr2	165292632	165292637	0.018443
chr2	165292637	165292649	0.016227
chr2	165292649	165292663	0.020119
chr2	165292663	165292664	0.018622
chr2	165292664	165292667	0.021496
chr2	165292667	165292682	0.022873
chr2	165292682	165292694	0.02467
chr2	165292694	165292696	0.021735
chr2	165292696	165292699	0.020597
chr2	165292699	165292703	0.021196
chr2	165292703	165292705	0.019699
chr2	165292705	165292711	0.021616
chr2	165292711	165292719	0.0194
chr2	165292719	165292720	0.016346
chr2	165292720	165292733	0.013472
chr2	165292733	165292749	0.015448
chr2	165292749	165292752	0.011557
chr2	165292752	165292764	0.015569
chr2	165292764	165292766	0.012636
chr2	165292766	165292767	0.014612
chr2	165292767	165292782	0.013234
chr2	165292782	165292799	0.011438
chr2	165292799	165292805	0.009881
chr2	165292805	165292817	0.007905
chr2	165292817	165292821	0.009881
chr2	165292821	165292825	0.01078
chr2	165292825	165292833	0.019941
chr2	165292833	165292842	0.017965
chr2	165292842	165292852	0.019461
chr2	165292852	165292865	0.015449
chr2	165292865	165292866	0.017365
chr2	165292866	165292873	0.015449
chr2	165292873	165292874	0.017665
chr2	165292874	165292889	0.0203
chr2	165292889	165292914	0.022036
chr2	165292914	165292917	0.02461
chr2	165292917	165292921	0.022634
chr2	165292921	165292925	0.021736
chr2	165292925	165292927	0.012575
chr2	165292927	165292942	0.015868
chr2	165292942	165292959	0.014372
chr2	165292959	165292965	0.016886
chr2	165292965	165292970	0.01497
chr2	165292970	165292971	0.015868
chr2	165292971	165292973	0.018623
chr2	165292973	165292974	0.016407
chr2	165292974	165292981	0.013772
chr2	165292981	165292984	0.017664
chr2	165292984	165292989	0.021557
chr2	165292989	165293009	0.019821
chr2	165293009	165293014	0.023174
chr2	165293014	165293025	0.020659
chr2	165293025	165293027	0.022635
chr2	165293027	165293031	0.019341
chr2	165293031	165293038	0.024013
chr2	165293038	165293042	0.025749
chr2	165293042	165293059	0.028443
chr2	165293059	165293070	0.025869
chr2	165293070	165293071	0.024971
chr2	165293071	165293073	0.022216
chr2	165293073	165293078	0.024431
chr2	165293078	165293080	0.027245
chr2	165293080	165293084	0.023353
chr2	165293084	165293085	0.021137
chr2	165293085	165293098	0.023892
chr2	165293098	165293100	0.033053
chr2	165293100	165293104	0.034969
chr2	165293104	165293105	0.036765
chr2	165293105	165293109	0.038262
chr2	165293109	165293116	0.034969
chr2	165293116	165293125	0.038862
chr2	165293125	165293131	0.036886
chr2	165293131	165293136	0.032215
chr2	165293136	165293138	0.033472
chr2	165293138	165293141	0.031736
chr2	165293141	165293142	0.034371
chr2	165293142	165293148	0.031677
chr2	165293148	165293153	0.033833
chr2	165293153	165293164	0.04
chr2	165293164	165293173	0.041197
chr2	165293173	165293178	0.038982
chr2	165293178	165293181	0.036168
chr2	165293181	165293184	0.038503
chr2	165293184	165293185	0.036826
chr2	165293185	165293192	0.034072
chr2	165293192	165293198	0.035748
chr2	165293198	165293199	0.026587
chr2	165293199	165293200	0.029282
chr2	165293200	165293204	0.027366
chr2	165293204	165293207	0.024013
chr2	165293207	165293216	0.024912
chr2	165293216	165293222	0.021019
chr2	165293222	165293223	0.02509
chr2	165293223	165293236	0.033473
chr2	165293236	165293241	0.032276
chr2	165293241	165293248	0.031736
chr2	165293248	165293249	0.029581
chr2	165293249	165293253	0.031856
chr2	165293253	165293259	0.025689
chr2	165293259	165293264	0.027964
chr2	165293264	165293281	0.026707
chr2	165293281	165293282	0.024431
chr2	165293282	165293292	0.025569
chr2	165293292	165293298	0.023893
chr2	165293298	165293303	0.021257
chr2	165293303	165293307	0.022455
chr2	165293307	165293309	0.021557
chr2	165293309	165293310	0.024371
chr2	165293310	165293312	0.026048
chr2	165293312	165293322	0.028324
chr2	165293322	165293323	0.024252
chr2	165293323	165293324	0.015869
chr2	165293324	165293333	0.018564
chr2	165293333	165293340	0.02048
chr2	165293340	165293341	0.021199
chr2	165293341	165293349	0.019043
chr2	165293349	165293359	0.016767
chr2	165293359	165293377	0.014432
chr2	165293377	165293382	0.017187
chr2	165293382	165293384	0.015989
chr2	165293384	165293391	0.018744
chr2	165293391	165293394	0.02042
chr2	165293394	165293397	0.022157
chr2	165293397	165293398	0.022875
chr2	165293398	165293403	0.024852
chr2	165293403	165293409	0.023714
chr2	165293409	165293410	0.0209
chr2	165293410	165293411	0.019223
chr2	165293411	165293412	0.020361
chr2	165293412	165293424	0.018085
chr2	165293424	165293433	0.01533
chr2	165293433	165293440	0.013414
chr2	165293440	165293441	0.012695
chr2	165293441	165293452	0.017186
chr2	165293452	165293464	0.01976
chr2	165293464	165293470	0.021676
chr2	165293470	165293473	0.023532
chr2	165293473	165293477	0.026287
chr2	165293477	165293479	0.023532
chr2	165293479	165293484	0.026047
chr2	165293484	165293485	0.023352
chr2	165293485	165293487	0.02449
chr2	165293487	165293491	0.030717
chr2	165293491	165293494	0.029041
chr2	165293494	165293498	0.026585
chr2	165293498	165293511	0.024609
chr2	165293511	165293520	0.023472
chr2	165293520	165293528	0.024729
chr2	165293528	165293534	0.025807
chr2	165293534	165293535	0.027902
chr2	165293535	165293536	0.033531
chr2	165293536	165293541	0.041794
chr2	165293541	165293542	0.038022
chr2	165293542	165293545	0.039938
chr2	165293545	165293547	0.040656
chr2	165293547	165293548	0.045087
chr2	165293548	165293552	0.046824
chr2	165293552	165293559	0.044309
chr2	165293559	165293564	0.045746
chr2	165293564	165293570	0.04383
chr2	165293570	165293573	0.042034
chr2	165293573	165293577	0.039279
chr2	165293577	165293579	0.04389
chr2	165293579	165293585	0.047423
chr2	165293585	165293586	0.046345
chr2	165293586	165293587	0.048021
chr2	165293587	165293588	0.041854
chr2	165293588	165293595	0.043051
chr2	165293595	165293599	0.044069
chr2	165293599	165293600	0.04862
chr2	165293600	165293603	0.05317
chr2	165293603	165293608	0.054188
chr2	165293608	165293612	0.059458
chr2	165293612	165293619	0.062991
chr2	165293619	165293620	0.069398
chr2	165293620	165293621	0.068201
chr2	165293621	165293622	0.070476
chr2	165293622	165293624	0.073051
chr2	165293624	165293628	0.074907
chr2	165293628	165293630	0.07844
chr2	165293630	165293634	0.080117
chr2	165293634	165293635	0.078021
chr2	165293635	165293636	0.072392
chr2	165293636	165293640	0.06401
chr2	165293640	165293641	0.061375
chr2	165293641	165293642	0.064728
chr2	165293642	165293644	0.062812
chr2	165293644	165293645	0.064249
chr2	165293645	165293647	0.063531
chr2	165293647	165293648	0.05904
chr2	165293648	165293649	0.057363
chr2	165293649	165293650	0.059579
chr2	165293650	165293653	0.065926
chr2	165293653	165293658	0.067303
chr2	165293658	165293659	0.062752
chr2	165293659	165293672	0.061375
chr2	165293672	165293679	0.063052
chr2	165293679	165293680	0.057064
chr2	165293680	165293684	0.057783
chr2	165293684	165293686	0.062274
chr2	165293686	165293687	0.060538
chr2	165293687	165293688	0.059281
chr2	165293688	165293690	0.062873
chr2	165293690	165293694	0.067723
chr2	165293694	165293695	0.069699
chr2	165293695	165293699	0.073412
chr2	165293699	165293700	0.071017
chr2	165293700	165293703	0.068323
chr2	165293703	165293707	0.067305
chr2	165293707	165293708	0.068443
chr2	165293708	165293712	0.063173
chr2	165293712	165293717	0.05964
chr2	165293717	165293719	0.064071
chr2	165293719	165293721	0.057664
chr2	165293721	165293722	0.055389
chr2	165293722	165293723	0.052874
chr2	165293723	165293724	0.062215
chr2	165293724	165293727	0.060359
chr2	165293727	165293730	0.055748
chr2	165293730	165293732	0.054072
chr2	165293732	165293736	0.062515
chr2	165293736	165293737	0.064671
chr2	165293737	165293741	0.068443
chr2	165293741	165293744	0.067006
chr2	165293744	165293749	0.065629
chr2	165293749	165293750	0.063474
chr2	165293750	165293753	0.057127
chr2	165293753	165293754	0.05569
chr2	165293754	165293772	0.057426
chr2	165293772	165293778	0.05569
chr2	165293778	165293780	0.057965
chr2	165293780	165293784	0.057247
chr2	165293784	165293788	0.054911
chr2	165293788	165293789	0.051319
chr2	165293789	165293790	0.046469
chr2	165293790	165293791	0.043115
chr2	165293791	165293794	0.04581
chr2	165293794	165293795	0.043834
chr2	165293795	165293797	0.042397
chr2	165293797	165293799	0.040481
chr2	165293799	165293800	0.038265
chr2	165293800	165293805	0.041379
chr2	165293805	165293807	0.043714
chr2	165293807	165293812	0.043594
chr2	165293812	165293816	0.047306
